time,Аларский,Балаганский,Баяндаевский,Бодайбинский,Боханский,Братск,Братский,Жигаловский,Заларинский,Зиминский,Иркутск,Иркутский,Казачинско-Ленский,Катангский,Качугский,Киренский,Куйтунский,Мамско-Чуйский,Нижнеилимский,Нижнеудинский,Нукутский,Ольхонский,Осинский,Слюдянский,Тайшетский,Тулунский,Усольский,Усть-Илимск,Усть-Илимский,Усть-Кутский,Усть-Удинский,Черемховский,Чунский,Шелеховский,Эхирит-Булагатский
2009-06,4.6607637,3.783403,6.143662,20.461157,2.6084,6.264116,6.6682677,7.5876336,7.2214,6.969827,4.0692124,1.553905,15.649666,18.924973,9.210876,19.643196,6.4161224,21.316715,6.1736937,9.201065,3.5477018,5.0732045,3.2057672,5.164382,12.64143,9.73015,5.7591114,5.434851,6.6317806,11.152112,5.251038,6.7825284,11.333938,4.564699,2.8711176
2009-07,18.39428,18.23882,17.417677,18.943947,18.024538,21.442495,19.779108,17.679073,17.520582,19.013489,18.270365,17.118492,17.81699,21.1614,17.071924,21.42074,18.806816,19.491478,20.827198,18.07494,18.585815,15.68298,18.157059,16.696987,22.428997,19.273373,18.189472,23.32067,22.600433,20.373695,18.139746,17.047365,22.006836,18.297686,17.58477
2009-08,13.663288,12.264975,9.382398,8.068707,13.737781,12.433906,12.634306,8.316656,12.051145,13.6148815,13.175354,12.964758,4.5853767,12.693367,7.0577583,7.8382354,13.242358,6.5238857,11.428807,8.723784,13.259177,8.133966,12.750142,11.095647,13.88877,12.675902,12.013491,13.168167,13.161824,8.607874,11.166149,11.183154,14.0905485,12.113325,12.280617
2009-09,4.407137,4.479713,4.2563796,-2.1645536,6.21722,1.8390808,2.1105514,4.3423533,4.666804,3.9770482,8.672185,5.120873,2.0038078,1.1391567,3.9348392,1.3394669,3.9539137,0.12717396,2.7722976,3.9088523,5.059776,2.1319737,5.4855723,7.3676596,2.3989687,4.2681756,6.742651,4.2117057,3.3664138,3.1225863,3.9782276,5.842165,0.76988935,7.788511,4.8359933
2009-10,-6.43432,-6.628212,-4.422311,-10.062436,-3.501542,-9.255192,-8.790396,-4.82509,-7.117209,-7.1855283,-2.1573932,-2.2253118,-6.172751,-9.051799,-6.033865,-7.4579725,-8.314641,-8.616512,-8.435883,-10.729446,-5.3817596,-3.6978178,-3.7257566,-1.9599216,-6.8120475,-7.499893,-3.8422453,-9.848851,-9.962186,-7.2613955,-6.2176323,-6.022907,-8.631702,-2.8797667,-3.587
2009-11,-22.39734,-22.66728,-25.673223,-25.142485,-22.927021,-21.843012,-24.016956,-24.665493,-22.15037,-19.534733,-18.713911,-23.230494,-26.030643,-30.659985,-24.829123,-29.650085,-21.340899,-26.755442,-26.898335,-24.088614,-22.03805,-28.072454,-22.256956,-18.269697,-23.133139,-20.945415,-19.538841,-29.479996,-28.484531,-27.682333,-24.722733,-21.754305,-25.289433,-19.361486,-23.78353
2009-12,-31.213827,-32.138145,-35.812298,-35.829914,-30.492506,-35.90033,-34.868366,-37.01265,-31.093536,-30.719446,-24.667358,-27.279419,-39.040943,-44.669228,-36.29188,-43.079525,-32.103924,-38.421333,-40.582096,-31.730835,-30.13285,-31.850128,-31.05798,-22.150066,-32.508305,-31.488384,-24.73112,-39.9123,-40.339535,-41.557358,-36.0086,-28.82538,-33.776337,-23.051308,-31.91809
2010-01,-29.424393,-27.610931,-26.183737,-34.36564,-27.814718,-27.522406,-26.410467,-28.188831,-27.275034,-27.539701,-26.485489,-29.234095,-31.017658,-32.624233,-28.222704,-32.69973,-27.79702,-36.30849,-29.087608,-23.804167,-28.740967,-28.899853,-25.588005,-24.299763,-21.756191,-25.150799,-24.171633,-30.451338,-28.854603,-29.038685,-27.09767,-25.226612,-23.691998,-25.84433,-26.21903
2010-02,-24.696444,-22.558743,-22.316774,-26.668064,-23.177494,-27.925323,-27.772358,-22.479177,-23.904654,-21.76357,-20.396929,-23.021347,-23.91664,-31.013731,-22.693554,-28.248661,-20.998095,-25.83082,-29.43594,-29.82421,-25.18527,-24.736307,-21.840012,-19.936615,-31.081877,-22.896132,-22.225346,-32.267017,-32.249203,-28.61176,-23.738035,-24.390957,-31.219131,-20.985779,-21.462343
2010-03,-15.128936,-13.854473,-17.190218,-20.550188,-14.59156,-16.557575,-16.700354,-16.314184,-15.926206,-15.490785,-12.439237,-14.627793,-18.541697,-17.43625,-18.292957,-18.117533,-15.245411,-17.60006,-17.740479,-18.822504,-14.699328,-16.323872,-14.205649,-13.380855,-19.880817,-17.499098,-14.396348,-17.692343,-18.331388,-18.208801,-14.879634,-15.097751,-18.801573,-13.518445,-15.722608
2010-04,-6.032368,-4.541481,-5.231788,-6.6016483,-5.8261194,-1.5387764,-2.3563662,-4.2263584,-2.7518167,-3.9130354,-4.530033,-7.214579,-6.090389,-3.3149345,-6.000038,-3.809637,-3.8487902,-3.9107869,-3.0880296,-0.7137631,-5.7766113,-8.302567,-4.6742754,-4.396752,1.5249457,-0.4895463,-2.3189375,-3.6990368,-3.8092153,-4.2598333,-2.6378622,-2.2021623,-0.98520255,-3.8053164,-6.6371474
2010-05,8.641158,7.6519523,7.4582014,5.2400618,8.677679,6.82465,7.0543785,7.668768,7.399465,7.761426,8.849457,5.4684076,6.9815636,5.1408505,6.958619,7.7885485,7.8582473,6.7753844,7.9369874,5.243164,8.561586,3.8294823,8.04342,4.1676083,6.8784037,6.9269714,7.776846,7.3023567,6.628069,7.559923,7.995668,6.916283,7.2967153,8.170666,7.70083
2010-06,16.504507,14.786735,12.463438,11.05841,15.760933,11.082597,13.666004,13.376296,14.961756,15.846841,14.448914,11.393888,10.393599,12.352565,10.277726,13.038415,15.337577,10.011914,13.576005,14.292064,16.315289,7.817762,15.293645,11.109377,18.935728,16.178804,15.265982,13.562785,13.855851,14.138022,14.591903,14.650556,17.557209,14.511343,13.680915
2010-07,17.919325,18.31918,14.134225,21.606417,17.05006,19.054653,18.922071,14.836582,17.525663,18.775206,15.684151,13.859548,17.566198,22.178587,13.537266,22.291513,19.160276,23.796144,17.975456,17.387512,18.099016,10.485764,17.30703,12.967762,21.681845,19.215155,15.991053,20.151365,18.049078,14.921987,17.629156,16.379486,21.242641,15.56062,15.709831
2010-08,17.001532,17.720613,16.84773,9.780944,17.140093,17.519098,17.937561,16.46829,15.855188,17.458925,17.654846,16.224857,15.720895,10.839985,15.941755,14.832437,17.923605,12.604667,16.146585,16.08607,17.095186,15.2415,17.573233,16.653288,16.256918,18.417452,17.615013,14.561794,14.766005,15.231132,17.539524,15.50823,15.658049,17.606192,16.605219
2010-09,5.453079,4.103896,5.6111364,-3.2805507,5.5191374,3.9622536,3.4003189,4.235273,4.4415994,4.2725277,7.1483536,7.100858,2.5530455,-2.4585528,3.7800841,0.8459378,3.1556938,-0.09095441,2.999941,1.540166,5.14619,7.003406,5.3595037,5.5756836,3.9516423,3.8797336,5.3939342,1.9948095,1.8954527,1.7832645,3.9675744,5.091493,3.2497506,5.735471,5.6379685
2010-10,-6.703888,-8.303878,-10.311721,-19.336065,-7.4474173,-13.481075,-11.243034,-11.105485,-4.3822713,-6.42929,-1.7011629,-6.6248207,-16.594719,-16.716047,-12.319688,-14.836517,-7.6518216,-15.845827,-16.525633,-4.63688,-6.5636787,-11.228933,-7.4846234,-1.8051516,-4.8637567,-4.8508954,-1.661675,-19.447474,-18.424692,-16.024376,-10.862601,-2.5197778,-10.31302,-1.2085259,-8.192002
2010-11,-9.879449,-11.4739485,-7.8163605,-20.04335,-9.069906,-12.626343,-11.96263,-9.8974905,-10.141965,-9.824939,-5.3532653,-5.3813543,-13.682711,-17.228088,-10.364538,-17.107363,-11.2130165,-17.124744,-14.132585,-10.305276,-9.552601,-6.928882,-7.6460834,-5.512726,-8.160009,-9.0398245,-8.023841,-14.736851,-14.267885,-14.02651,-10.971487,-9.115959,-10.0807295,-7.621839,-7.1007876
2010-12,-21.270044,-25.664387,-26.344286,-36.48685,-20.261433,-27.613523,-27.864653,-27.207413,-21.562521,-20.128513,-16.00947,-19.980492,-29.420631,-37.228653,-27.62629,-33.241356,-22.511595,-32.46155,-28.284445,-25.892834,-22.79257,-29.022419,-22.107939,-16.176998,-25.812202,-20.31962,-16.24297,-27.770136,-28.91092,-29.244991,-26.834064,-18.885296,-27.968193,-15.978296,-22.75347
2011-01,-21.540735,-21.78588,-25.039198,-35.761124,-22.377695,-21.12526,-21.644527,-23.76205,-20.749594,-20.793062,-20.305132,-23.185658,-27.052256,-33.72709,-25.899336,-26.892544,-21.715424,-32.108727,-23.344322,-23.915854,-21.951519,-25.66804,-21.748081,-19.021461,-21.416527,-21.168482,-19.083141,-24.644646,-24.792225,-25.500832,-21.77777,-19.345602,-21.725124,-20.122494,-23.528921
2011-02,-19.180307,-22.905256,-22.654676,-26.830606,-19.413614,-23.273264,-25.075506,-24.621998,-18.693232,-19.152103,-18.8206,-19.909298,-23.27696,-29.274008,-24.808084,-27.3268,-22.332514,-25.149374,-26.494745,-20.968813,-20.599525,-25.501991,-20.37952,-17.329987,-23.307589,-20.29344,-18.48055,-28.55809,-28.803059,-27.485641,-23.791025,-18.173473,-26.127893,-18.665543,-20.561388
2011-03,-11.612063,-10.603781,-10.353339,-15.333402,-12.45001,-12.449468,-10.843125,-9.044094,-8.368876,-8.95346,-10.559956,-11.837538,-11.097945,-12.454627,-10.12693,-12.204705,-10.931374,-13.166484,-10.324969,-9.35332,-12.262878,-10.957958,-9.781169,-8.873074,-5.925433,-7.97059,-8.011637,-12.491899,-11.761579,-9.8520355,-8.921967,-7.627052,-7.916943,-9.912897,-10.517398
2011-04,3.400962,1.3087891,1.7348243,-6.535233,2.5338638,0.8103676,0.4760955,-0.6603511,4.013515,3.604629,4.466657,2.671165,-2.379097,-6.3527846,-1.5369588,-4.671955,2.4591575,-4.328639,-1.4168122,2.9791439,2.3672266,-1.3867656,1.9034743,3.4447827,3.367186,3.0639925,5.0227575,-1.0023943,-1.674045,-2.705134,0.58524096,4.4754243,1.4162825,4.515289,2.7876518
2011-05,14.921624,13.010137,12.774712,7.7889485,13.8789,10.476686,11.023749,12.987388,13.444909,14.780302,12.224473,9.317888,9.651783,5.4317827,11.683729,9.607002,14.290387,9.846675,11.276286,8.906359,14.043551,6.7101517,13.062378,10.880566,10.819323,12.702918,14.586333,9.222177,9.482069,10.492724,12.757338,13.377486,10.957718,13.809401,13.584172
2011-06,24.078638,23.67519,21.858967,15.609997,23.06983,20.700489,23.152718,21.384071,21.831213,23.996769,21.686592,19.112593,20.522747,20.603731,20.360098,20.844143,24.287415,18.800287,24.396856,20.17581,24.097916,15.838791,22.058237,17.80034,24.278568,22.469547,21.297995,24.52897,24.276169,22.886635,22.937141,20.632933,24.738884,21.476324,22.040403
2011-07,26.666101,26.890022,25.300594,22.607136,26.42741,22.431343,22.838848,25.556694,24.061127,25.236284,25.067907,22.899698,24.501825,26.327715,24.649508,25.075554,25.675184,23.2749,25.484041,17.692163,27.718094,19.240658,26.485382,22.302256,18.513557,21.948837,25.571272,22.368631,22.61273,26.366287,26.364428,24.136951,19.49096,25.301533,25.49453
2011-08,14.965092,14.503932,13.592932,14.2605295,15.212803,15.185393,14.234375,14.219109,13.556427,14.457659,15.473412,13.440072,15.674749,14.497731,13.817876,15.042657,14.22229,14.965232,15.007208,11.712163,15.267931,13.7103615,14.874237,14.28267,15.904467,13.636386,15.257715,16.838533,16.105793,14.612564,14.387047,14.155603,15.683024,15.100833,13.291539
2011-09,0.74075276,5.2933784,-0.9651075,-0.8935523,0.51735765,7.3998566,7.18389,3.623984,1.4104022,3.5059822,0.23021571,-1.1151177,3.7167094,5.754022,0.25583148,3.6328313,5.0655255,1.2008994,5.29208,0.45340395,1.7510853,-1.2596364,2.7986212,0.28414372,7.0235295,3.5576923,0.8706051,8.401595,7.990008,3.4940698,5.238714,0.6752734,8.754137,0.14180197,-1.339588
2011-10,2.454612,0.39639056,-3.6022975,-18.223675,-0.6813431,0.9354541,1.9734993,-3.4317822,3.230658,4.1915026,0.95238495,-2.1008234,-8.749352,-12.254976,-6.194274,-10.328763,3.471917,-14.510762,-3.0954864,0.8110784,0.60525733,-7.0489125,-0.75144756,1.7281806,6.5080876,4.613939,2.742939,-2.740757,-2.7924278,-6.2053075,-0.8354479,3.0646288,5.207694,1.3601335,-2.8258135
2011-11,-12.391761,-11.852827,-16.146152,-27.498251,-14.219126,-21.831465,-17.182415,-13.935111,-15.102252,-13.950833,-10.750362,-12.434836,-16.54169,-21.541407,-15.907797,-20.071787,-13.585175,-24.327978,-18.802444,-17.809824,-10.868735,-13.885912,-11.756098,-8.36223,-17.385853,-15.845542,-12.637132,-23.313614,-22.88284,-17.894827,-12.940101,-14.8052635,-19.60766,-11.352167,-14.981467
2011-12,-31.019358,-30.227161,-34.114326,-35.090088,-30.29435,-26.419724,-28.218756,-31.962818,-30.40872,-30.030285,-23.100183,-23.727152,-33.012917,-33.46562,-31.076529,-35.669197,-29.532183,-33.35474,-32.07789,-29.59665,-28.94402,-26.75771,-29.328,-19.554487,-28.797926,-29.19131,-26.661264,-27.099424,-27.82042,-33.536057,-32.918518,-28.826965,-28.438677,-23.593794,-31.222017
2012-01,-25.671122,-20.811972,-19.85336,-37.76754,-23.496887,-21.787872,-21.661514,-19.863094,-24.52068,-22.167284,-20.276041,-20.799082,-22.211008,-44.471584,-20.682173,-36.07749,-21.225567,-35.30521,-26.40673,-23.107183,-23.991446,-21.014746,-20.296062,-19.057405,-24.45532,-21.327974,-22.2389,-33.63969,-34.75564,-28.83453,-20.223873,-24.192879,-26.739017,-21.295319,-21.062105
2012-02,-24.466143,-20.175322,-25.826248,-29.524542,-23.798721,-19.578674,-20.314264,-23.028477,-21.822498,-22.608965,-24.969671,-26.034983,-24.24757,-27.94716,-26.055998,-25.780834,-21.956612,-26.057476,-21.907614,-21.760649,-21.74965,-27.867516,-22.105732,-23.490475,-19.409397,-21.463188,-23.06909,-24.115519,-23.898788,-23.27429,-20.511839,-21.01489,-20.30682,-24.820417,-26.370605
2012-03,-16.489922,-12.76652,-13.497336,-31.176775,-15.413212,-15.415095,-14.584696,-14.359539,-14.418457,-15.044459,-14.994198,-15.7080555,-22.641926,-28.083986,-14.523738,-28.745312,-13.960277,-27.443182,-22.482246,-15.553957,-15.062994,-15.121109,-13.093962,-13.131716,-13.684174,-14.96777,-14.527756,-21.933668,-23.011705,-25.367987,-14.075354,-13.190634,-13.81601,-15.460315,-14.822486
2012-04,2.8042104,-0.17262405,-3.2799537,-10.765639,1.9978553,-0.006540934,-1.3524259,-4.8400774,2.392185,2.856886,2.8433762,0.79892373,-6.552671,-10.655885,-5.765341,-8.588024,1.303919,-8.828588,-4.108263,-0.14158392,2.1526318,-4.9545875,0.48402786,1.8010731,-0.028100723,2.2859652,3.213429,-4.206009,-4.0732837,-6.4769225,-1.97179,1.7050345,-0.4719803,2.243571,-0.8114643
2012-05,15.390533,13.789693,13.379142,5.3641577,15.147549,8.444405,10.975104,13.153496,13.347395,15.362117,14.346439,10.960999,10.915274,-1.8547375,12.821824,6.598067,15.517143,6.601217,9.273356,11.4402075,15.293737,6.409093,13.954064,9.559647,11.869587,14.3185625,14.005169,6.052054,5.754997,8.865242,12.904808,12.32934,10.316185,14.066259,13.98196
2012-06,25.918737,23.769825,23.178783,19.384214,24.382202,21.272127,22.692541,22.210905,23.299236,24.92693,22.740248,19.733627,21.477106,18.713661,21.896006,21.217823,24.658953,20.089634,21.900059,20.450392,25.665606,14.602892,23.373487,19.030117,23.64708,23.278595,23.16582,22.100767,21.231901,21.612532,22.828285,22.114841,23.551897,23.247334,23.655966
2012-07,13.932612,17.930525,15.029302,16.185686,15.602255,20.519938,19.341202,19.244452,13.161352,14.679239,15.243482,13.227277,19.120058,17.363468,16.975824,17.789536,16.438272,17.020193,19.321978,14.162164,15.262114,10.338913,16.501575,14.860412,19.49092,14.529901,14.914312,18.896585,18.543812,18.742682,19.500565,13.600247,19.828194,15.016838,14.612933
2012-08,19.648779,16.902353,18.12937,10.401948,19.200855,16.89053,16.138565,15.019435,18.483294,18.212313,20.317448,19.415525,12.978644,13.591727,15.256074,14.672577,16.72374,13.020242,15.655028,12.104416,19.592285,15.839395,19.00019,18.704119,14.029303,15.908654,19.692505,16.45939,15.942235,14.650795,16.13572,18.346712,15.716591,20.06904,19.195663
2012-09,13.854065,14.246394,12.329919,7.9112353,13.641155,15.333459,14.219034,12.495275,12.801172,14.049253,14.047703,13.901999,11.91897,6.6428576,12.049756,13.200196,14.026668,11.629713,14.001934,11.154516,14.381563,13.213389,13.622087,12.902332,14.282284,13.588971,13.122166,13.381598,13.745113,13.43953,13.560422,12.277665,13.657259,13.210222,13.430901
2012-10,-11.834091,-6.8992715,-12.456389,-10.600452,-12.446483,-7.1868935,-6.784993,-8.80122,-13.120759,-10.1838,-10.351447,-12.690928,-9.611387,-9.211104,-11.649002,-8.998877,-7.8983617,-10.742377,-6.9521265,-9.073027,-10.5958605,-13.904829,-10.594693,-8.860756,-6.9636507,-8.495,-11.735399,-7.878302,-8.416509,-7.8246875,-7.267367,-12.855727,-7.4518614,-12.2973995,-13.097215
2012-11,-17.83766,-14.103302,-15.605756,-21.017008,-14.654871,-13.7950945,-15.234924,-15.182818,-21.490978,-17.191496,-12.601542,-10.165715,-16.7102,-23.82961,-16.430918,-19.706295,-16.122107,-19.65244,-17.77662,-17.669994,-14.67612,-14.563841,-14.235454,-11.893336,-13.803213,-16.36513,-17.88511,-21.946081,-20.457512,-19.090664,-15.533357,-19.860994,-15.767447,-16.73602,-14.026177
2012-12,-35.064106,-35.221123,-33.05373,-36.781296,-34.62304,-34.39002,-35.92093,-33.834393,-33.30593,-34.636467,-30.037903,-35.15905,-35.040485,-38.332695,-33.81802,-38.637733,-36.03794,-36.23631,-36.50381,-33.665226,-34.836967,-35.224613,-32.0462,-29.051231,-38.172634,-33.971085,-30.259554,-41.329556,-39.43608,-36.942696,-34.462376,-31.412569,-39.204487,-29.599335,-34.024364
2013-01,-32.0175,-30.329685,-27.10165,-31.746754,-29.953896,-31.424744,-30.077074,-28.594603,-30.976542,-30.588285,-26.719894,-27.624374,-30.705069,-29.166183,-28.452011,-30.387197,-31.592222,-30.842762,-30.03711,-28.071878,-31.256315,-26.471607,-26.95042,-25.027815,-24.025822,-29.470057,-26.46459,-32.001957,-30.285812,-29.068233,-28.543402,-28.978067,-25.951544,-26.295263,-26.727396
2013-02,-18.890127,-18.113453,-17.134867,-24.740526,-16.535528,-21.806198,-22.466137,-19.174526,-20.067045,-19.100552,-15.778964,-18.289095,-22.494518,-24.575987,-19.94827,-24.99318,-18.421465,-23.798824,-24.779392,-23.343836,-18.888454,-21.481272,-16.924156,-16.268776,-23.566452,-18.685654,-14.964727,-26.643494,-26.284166,-25.129234,-19.575056,-17.471668,-24.822468,-15.527931,-17.422731
2013-03,-4.591845,-9.124792,-5.8071404,-21.044733,-3.9020202,-19.44474,-15.609356,-10.092473,-3.9440694,-4.5631065,-2.5932267,-4.3624477,-14.950105,-25.660782,-9.257974,-18.32766,-7.716219,-17.594046,-20.243376,-11.464929,-5.9190755,-8.776723,-4.344484,-4.0762205,-17.326672,-7.3426085,-2.147889,-26.908773,-26.338236,-19.217663,-11.733627,-3.6121826,-19.862442,-2.948951,-3.858613
2013-04,-1.5551348,-3.8262353,-7.1213965,-11.243598,-1.2918943,-4.103618,-4.3658934,-6.684012,-2.2645996,-1.3967216,-3.687069,-3.030734,-9.173502,-7.877648,-8.280081,-8.721994,-2.7749393,-8.12948,-5.7464085,-3.3050425,-1.0288992,-6.1730833,-3.5583255,-2.317912,-1.3663018,-1.6741009,-3.5544474,-5.6137376,-5.3467665,-8.041353,-5.1982045,-3.520252,-3.1742265,-4.938206,-4.49794
2013-05,4.2695,3.4401667,4.6186423,-1.1095941,3.649628,2.1556385,3.1329153,3.7498412,6.1494994,6.2653604,3.1445553,2.0210598,2.1015563,-1.9104472,3.8014317,-0.104861714,5.4153724,0.24525335,1.835758,3.0024395,3.7617688,0.99469435,4.0886836,4.2396235,5.7084136,6.014824,5.6883497,0.9776268,1.0167519,1.0591339,3.166257,6.620607,3.72992,3.6451256,4.817566
2013-06,18.636385,19.328402,17.04982,18.257689,19.074038,19.699156,19.446701,18.36113,16.72024,17.980335,18.510193,14.601369,18.763323,21.266806,17.321054,19.579826,18.912447,19.165556,20.36334,15.477754,18.972748,11.8145075,18.521072,14.667128,21.20007,17.548132,17.439829,22.712759,22.089369,20.068338,19.578423,16.649452,21.717035,18.07484,17.601526
2013-07,15.394295,15.050661,14.771036,13.620088,15.842615,14.929828,14.731084,14.5882015,14.827236,15.425874,16.559664,14.208964,15.091278,15.876847,14.482,16.017925,15.713578,15.849435,14.724192,13.823472,16.158653,13.024403,15.460709,15.091534,16.750057,15.384218,15.712814,14.182054,14.299285,14.913336,14.665418,14.721629,15.153089,16.17434,15.092784
2013-08,20.241674,18.03986,18.91839,11.219888,19.925272,18.159554,17.223047,15.736328,17.930538,19.146614,19.193804,19.210659,14.029962,15.803036,16.548014,12.927556,18.711664,13.214452,16.172913,15.895279,20.433058,15.884128,18.759542,16.301128,19.54667,17.93912,17.828838,17.37771,16.98317,14.490203,16.784332,17.34981,18.595057,18.240967,19.556417
2013-09,2.9508536,0.6544999,-0.92438376,-1.0276111,2.420928,0.81789273,0.032037467,-2.4957829,3.9243023,2.551103,5.0534377,2.4050922,-2.883732,2.3035522,-4.4998536,1.0309561,1.4612919,-0.04392525,1.2282975,3.6494372,3.0436444,-1.927442,1.0800234,5.976153,0.81088185,2.3392045,5.6069345,3.1079051,2.6412692,0.16570036,-0.4537027,4.592524,-0.91514534,5.495745,1.0286008
2013-10,-4.9682045,-4.7078457,-4.2847743,-13.1838665,-5.2872825,-4.6162047,-4.5597854,-3.9343917,-5.908602,-4.1323953,-1.8517824,-2.7641733,-6.7209296,-9.905907,-4.518099,-7.1085973,-4.775518,-9.990957,-5.664886,-7.3239512,-4.8480873,-1.2334697,-3.6693447,-1.8678124,-3.747463,-4.6887693,-3.5208209,-7.5278373,-6.775272,-5.588391,-4.5104427,-5.037148,-4.3769426,-3.285397,-4.829397
2013-11,-10.287162,-12.038403,-14.172348,-17.24675,-10.126436,-13.42677,-13.072909,-13.592737,-11.0450945,-10.297432,-8.96243,-10.405525,-12.626626,-25.266575,-15.238231,-13.310679,-11.875583,-13.876376,-14.372005,-16.430311,-10.8544235,-16.256317,-11.0038805,-11.135868,-13.615314,-12.471814,-9.601159,-11.342819,-14.087953,-13.964987,-12.508212,-10.784794,-12.492435,-9.990313,-12.362525
2013-12,-26.744047,-26.063652,-23.868086,-30.205816,-24.630495,-26.046188,-27.131813,-27.137678,-25.964804,-26.663954,-18.561079,-21.902859,-29.507524,-28.68425,-25.103094,-31.736063,-27.612028,-35.24806,-26.343899,-22.299032,-25.31837,-16.647799,-23.393318,-17.496054,-20.022015,-24.197948,-22.446836,-30.39519,-28.822327,-27.905756,-26.415127,-24.27674,-25.964315,-19.761566,-23.800512
2014-01,-20.852427,-18.171875,-20.60562,-35.878006,-18.527973,-20.093199,-21.62205,-22.530315,-23.063353,-20.61987,-16.095118,-17.752657,-27.023264,-34.02803,-22.702513,-32.405815,-20.273664,-34.013123,-24.53165,-25.780077,-19.343525,-20.965242,-17.213482,-15.793697,-22.032803,-23.102612,-18.975477,-26.694006,-26.292786,-27.981304,-20.102383,-22.5436,-21.512684,-17.604221,-18.366934
2014-02,-26.650002,-30.715275,-27.189451,-34.051727,-27.51893,-29.006536,-31.18836,-32.891666,-25.200832,-25.904705,-25.794287,-25.630163,-31.769676,-41.9392,-30.697338,-34.172676,-28.837133,-33.2977,-33.68754,-31.274185,-27.599262,-26.322552,-27.959846,-24.410458,-30.62676,-25.567358,-24.870872,-35.24596,-35.30773,-34.79825,-32.038227,-25.43729,-31.293514,-25.52392,-26.767046
